"","X","student_tracking_id","ethnicity","race","frpm","rptglng","fam_income","teachersurvey_el","teachersurvey_proficiency","pseAbility","langinst","wPercentCxPSE","rawPercentCxPSE","clean_school_id","wcj_lwi_ss","wcj_wa_ss","wcj_spelling_ss","wcm_lwi_ss","grade","age_month","school","langflu","ielpac_score","pseAbilitySS","ELStatus","proxy_SES","HispanicStatus","taskInst","MT"
"1006",1006,1006,"N",600,3,0,NA,0,3,-0.173291699184974,"en",0.6,0.5625,5,92,97,97,NA,0,89,21,"EO",NA,0.361260544442822,"EO","Eligible","Not Hispanic","en","EO"
"1007",1007,1007,"Y",700,3,0,NA,0,3,-0.823600885651215,"en",0.425,0.4375,5,78,91,85,NA,0,87,21,"EO",NA,-0.222180786007198,"EO","Eligible","Hispanic","en","EO"
"1008",1008,1008,"Y",700,3,1,NA,1,1,-2.09470249782349,"en",0.25,0.3125,5,77,NA,NA,69,0,81,21,"EL",151,-1.29267883013081,"EL","Eligible","Hispanic","en","ES"
"1009",1009,1009,"Y",700,0,1,NA,0,3,-0.161495385831282,"en",0.55,0.5625,5,103,118,106,NA,0,80,21,"EL",511,0.673962209869506,"EL","Ineligible","Hispanic","en","ES"
"1010",1010,1010,"Y",700,3,0,NA,1,3,-0.604818207694438,"en",0.475,0.46875,5,82,107,93,NA,0,89,21,"EO",NA,-0.0702659640666415,"EO","Eligible","Hispanic","en","EO"
"1011",1011,1011,"Y",700,0,1,NA,0,3,-0.0157782351586747,"en",0.55,0.59375,5,85,NA,NA,73,0,89,21,"EL",291,0.518774008469122,"EL","Ineligible","Hispanic","en","ES"
"1012",1012,1012,"Y",700,0,0,NA,0,3,0.0843889639059041,"en",0.625,0.625,5,94,100,97,NA,0,86,21,"EO",NA,0.719242991558031,"EO","Ineligible","Hispanic","en","EO"
"1013",1013,1013,"N",600,0,0,NA,0,3,-0.167359788569284,"en",0.575,0.5625,5,105,114,99,NA,0,90,21,"EO",NA,0.333758527050402,"EO","Ineligible","Not Hispanic","en","EO"
"1014",1014,1014,"Y",700,3,1,NA,1,3,-2.36129017442156,"en",0.175,0.21875,5,78,75,89,NA,0,87,21,"EL",332,-1.75987007477754,"EL","Eligible","Hispanic","en","ES"
"1015",1015,1015,"N",600,3,0,NA,0,3,-1.4655143363769,"en",0.325,0.3125,5,78,80,93,NA,0,87,21,"EO",NA,-0.864094236732883,"EO","Eligible","Not Hispanic","en","EO"
"1016",1016,1016,"Y",700,3,0,NA,0,3,-0.577207661002333,"en",0.5,0.46875,5,91,100,97,NA,0,86,21,"EO",NA,0.057646366649794,"EO","Eligible","Hispanic","en","EO"
"1017",1017,1017,"Y",700,3,1,NA,0,3,0.526130294968352,"en",0.775,0.75,5,93,97,83,NA,0,87,21,"EL",238,1.12755039461237,"EL","Eligible","Hispanic","en","ES"
"1018",1018,1018,"Y",700,3,1,NA,1,1,0.503502945916539,"es",0.65,0.71875,5,79,NA,NA,71,0,82,21,"EL",155,1.27209268560111,"EL","Eligible","Hispanic","es","ES"
"1019",1019,1019,"Y",700,0,0,NA,0,3,0.246267995931139,"en",0.6,0.65625,5,127,125,117,NA,0,82,21,"EO",NA,1.01485773561571,"EO","Ineligible","Hispanic","en","EO"
"1020",1020,1020,"Y",700,3,1,NA,1,3,-1.84181089535771,"en",0.275,0.3125,5,89,87,94,NA,0,80,21,"EL",411,-1.00635329965692,"EL","Eligible","Hispanic","en","ES"
"1021",1021,1021,"Y",300,3,0,NA,0,3,-0.719362758733845,"en",0.475,0.4375,5,103,109,109,NA,0,83,21,"EO",NA,0.0157930529426125,"EO","Eligible","Hispanic","en","EO"
"1022",1022,1022,"Y",700,3,0,NA,0,3,-0.449949119415816,"en",0.5,0.5,5,NA,NA,51,NA,1,107,21,"EO",NA,-0.517207579934003,"EO","Eligible","Hispanic","en","EO"
"1023",1023,1023,"Y",700,3,0,NA,0,3,0.0843889639059041,"en",0.625,0.625,5,100,106,115,NA,1,97,21,"EO",NA,0.351469783468819,"EO","Eligible","Hispanic","en","EO"
"1024",1024,1024,"Y",700,3,1,NA,1,1,0.857247458552491,"es",0.775,0.8125,5,57,NA,NA,64,1,104,21,"EL",150,0.890290782058634,"EL","Eligible","Hispanic","es","ES"
"1025",1025,1025,"Y",700,3,0,NA,0,3,-0.642875193318885,"en",0.45,0.46875,5,105,113,106,NA,1,98,21,"EO",NA,-0.40922830176408,"EO","Eligible","Hispanic","en","EO"
"1026",1026,1026,"Y",700,3,0,NA,0,1,-0.604818207694438,"en",0.475,0.46875,5,119,114,90,NA,1,92,21,"EO",NA,-0.170567748090972,"EO","Eligible","Hispanic","en","EO"
"1027",1027,1027,"Y",700,3,1,NA,1,1,0.246267995931139,"en",0.6,0.65625,8,74,NA,NA,122,1,92,12,"EL",150,0.680518455534605,"EL","Eligible","Hispanic","en","ES"
"1028",1028,1028,"Y",700,0,0,NA,0,3,0.822450843643387,"en",0.8,0.8125,8,75,NA,NA,76,1,90,12,"EO",NA,1.32356915926307,"EO","Ineligible","Hispanic","en","EO"
"1029",1029,1029,"Y",700,3,1,NA,0,3,-0.0397440157169303,"en",0.6,0.59375,8,61,NA,NA,59,1,96,12,"EL",382,0.260770731854095,"EL","Eligible","Hispanic","en","ES"
"1030",1030,1030,"Y",700,3,0,NA,0,3,0.286392864642851,"en",0.725,0.6875,8,72,NA,NA,75,1,91,12,"EO",NA,0.754077252254427,"EO","Eligible","Hispanic","en","EO"
"1031",1031,1031,"Y",700,3,1,NA,1,2,0.134871292595642,"es",0.55,0.625,8,89,NA,NA,125,1,88,12,"EL",150,0.702857464231549,"EL","Eligible","Hispanic","es","ES"
"1032",1032,1032,"Y",700,3,0,NA,0,3,-2.21670801877204,"es",0.175,0.1875,8,71,NA,NA,70,1,89,12,"EO",NA,-1.68215577514424,"EO","Eligible","Hispanic","es","EO"
"1033",1033,1033,"Y",700,3,1,NA,0,3,0.682889073528577,"es",0.775,0.78125,8,83,NA,NA,71,1,99,12,"EL",506,0.883102037075272,"EL","Eligible","Hispanic","es","ES"
"1034",1034,1034,"Y",700,0,0,NA,0,2,-1.17319408884995,"es",0.375,0.375,8,55,NA,NA,46,1,93,12,"EO",NA,-0.772377557254594,"EO","Ineligible","Hispanic","es","EO"
"1035",1035,1035,"Y",700,3,0,NA,0,3,0.382000971079614,"es",0.775,0.71875,8,81,NA,NA,85,1,92,12,"EO",NA,0.81625143068308,"EO","Eligible","Hispanic","es","EO"
"1036",1036,1036,"Y",700,3,0,NA,0,3,-2.06151477378938,"es",0.225,0.25,8,92,NA,NA,78,1,92,12,"EO",NA,-1.62726431418591,"EO","Eligible","Hispanic","es","EO"
"1037",1037,1037,"Y",700,3,1,NA,0,3,-0.0397440157169303,"es",0.6,0.59375,8,83,NA,NA,87,1,94,12,"EL",452,0.327638587870315,"EL","Eligible","Hispanic","es","ES"
"1038",1038,1038,"Y",700,3,0,NA,0,3,-1.96210616596529,"es",0.25,0.28125,8,120,NA,NA,122,1,89,12,"EO",NA,-1.42755392233749,"EO","Eligible","Hispanic","es","EO"
"1039",1039,1039,"Y",700,3,1,NA,1,1,-1.21043296874106,"es",0.375,0.34375,8,54,NA,NA,88,1,97,12,"EL",150,-0.943352149178145,"EL","Eligible","Hispanic","es","ES"
"1040",1040,1040,"Y",700,3,1,NA,NA,NA,-0.642875193318885,"es",0.45,0.46875,8,87,NA,NA,74,1,97,12,"EL",395,-0.37579437375597,"EL","Eligible","Hispanic","es","ES"
"1041",1041,1041,"Y",700,3,0,NA,NA,NA,-1.85993723418404,"es",0.25,0.25,8,64,NA,NA,65,1,90,12,"EO",NA,-1.35881891856435,"EO","Eligible","Hispanic","es","EO"
"1042",1042,1042,"Y",700,3,0,NA,NA,NA,-0.449949119415816,"es",0.5,0.5,8,62,NA,NA,69,1,95,12,"EO",NA,-0.116000443836681,"EO","Eligible","Hispanic","es","EO"
"1043",1043,1043,"Y",700,3,0,NA,NA,NA,0.307012014185126,"es",0.7,0.6875,8,56,NA,NA,47,1,94,12,"EO",NA,0.674394617772372,"EO","Eligible","Hispanic","es","EO"
"1044",1044,1044,"Y",700,3,1,NA,NA,NA,-2.09625651755087,"es",0.175,0.15625,8,53,NA,NA,62,1,98,12,"EL",150,-1.86260962599607,"EL","Eligible","Hispanic","es","ES"
"1045",1045,1045,"Y",700,3,1,NA,NA,NA,-1.21043296874106,"es",0.375,0.34375,8,70,NA,NA,75,1,96,12,"EL",550,-0.909918221170035,"EL","Eligible","Hispanic","es","ES"
"1046",1046,1046,"Y",700,0,1,NA,NA,NA,-0.306288662678975,"es",0.5,0.53125,8,81,NA,NA,86,1,91,12,"EL",379,0.161395724932601,"EL","Ineligible","Hispanic","es","ES"
"1047",1047,1047,"Y",700,3,1,NA,NA,NA,-1.85993723418404,"es",0.25,0.25,8,69,NA,NA,72,1,96,12,"EL",199,-1.55942248661301,"EL","Eligible","Hispanic","es","ES"
"1048",1048,1048,"Y",700,3,1,NA,NA,NA,0.266597712045054,"es",0.75,0.6875,8,53,NA,NA,47,1,98,12,"EL",150,0.500244603599859,"EL","Eligible","Hispanic","es","ES"
"1049",1049,1049,"Y",700,3,0,NA,NA,NA,-1.51314026587959,"es",0.325,0.375,8,93,NA,NA,93,1,98,12,"EO",NA,-1.27949337432479,"EO","Eligible","Hispanic","es","EO"
"1050",1050,1050,"Y",700,3,0,NA,NA,NA,-0.81321717606136,"es",0.475,0.40625,8,93,NA,NA,99,1,95,12,"EO",NA,-0.479268500482225,"EO","Eligible","Hispanic","es","EO"
"1051",1051,1051,"Y",700,0,1,NA,NA,NA,0.100430567862464,"es",0.6,0.625,8,NA,NA,NA,102,1,98,12,"EL",578,0.334077459417269,"EL","Ineligible","Hispanic","es","ES"
"1052",1052,1052,"Y",700,3,0,NA,NA,NA,-0.920293131083552,"es",0.425,0.40625,8,115,NA,NA,119,1,90,12,"EO",NA,-0.419174815463866,"EO","Eligible","Hispanic","es","EO"
"1053",1053,1053,"Y",700,3,0,NA,NA,NA,0.452105923467513,"es",0.7,0.71875,8,62,NA,NA,66,1,95,12,"EO",NA,0.786054599046648,"EO","Eligible","Hispanic","es","EO"
"1054",1054,1054,"Y",200,3,0,NA,NA,NA,-2.14512030407946,"en",0.2,0.21875,8,89,98,88,NA,0,83,12,"EO",NA,-1.409964492403,"EO","Eligible","Hispanic","en","EO"
"1055",1055,1055,"Y",700,3,0,NA,NA,NA,-0.577207661002333,"en",0.5,0.46875,8,86,80,97,NA,0,77,12,"EO",NA,0.358551718722786,"EO","Eligible","Hispanic","en","EO"
"1056",1056,1056,"Y",700,3,0,NA,NA,NA,-0.161495385831282,"en",0.55,0.5625,8,93,88,99,NA,0,76,12,"EO",NA,0.807697921901947,"EO","Eligible","Hispanic","en","EO"
"1057",1057,1057,"N",600,3,0,NA,NA,NA,0.0843889639059041,"en",0.625,0.625,8,90,88,95,NA,0,76,12,"EO",NA,1.05358227163913,"EO","Eligible","Not Hispanic","en","EO"
"1058",1058,1058,"Y",700,3,1,NA,NA,NA,-1.12109216972074,"en",0.4,0.34375,8,69,61,70,NA,0,82,12,"EL",462,-0.352502430036172,"EL","Eligible","Hispanic","en","ES"
"1059",1059,1059,"Y",700,3,1,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,66,75,74,NA,0,85,12,"EL",360,-0.707424134511123,"EL","Eligible","Hispanic","en","ES"
"1060",1060,1060,"Y",100,3,1,NA,NA,NA,-1.64241786665595,"en",0.275,0.21875,8,77,80,88,NA,0,81,12,"EL",226,-0.840394198963272,"EL","Eligible","Hispanic","en","ES"
"1061",1061,1061,"Y",700,3,1,NA,NA,NA,-1.96210616596529,"en",0.25,0.28125,8,113,112,102,NA,0,85,12,"EL",371,-1.29381821030505,"EL","Eligible","Hispanic","en","ES"
"1062",1062,1062,"Y",200,3,0,NA,NA,NA,-1.29524641539391,"en",0.35,0.40625,8,77,80,84,NA,0,81,12,"EO",NA,-0.493222747701232,"EO","Eligible","Hispanic","en","EO"
"1063",1063,1063,"Y",200,3,0,NA,NA,NA,-1.4855057607404,"en",0.325,0.34375,8,75,89,88,NA,0,81,12,"EO",NA,-0.683482093047722,"EO","Eligible","Hispanic","en","EO"
"1064",1064,1064,"Y",700,3,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,63,50,66,NA,0,85,12,"EO",NA,-0.707424134511123,"EO","Eligible","Hispanic","en","EO"
"1065",1065,1065,"Y",700,3,0,NA,NA,NA,-0.449949119415816,"en",0.5,0.5,8,87,85,85,NA,0,78,12,"EO",NA,0.452376332301193,"EO","Eligible","Hispanic","en","EO"
"1066",1066,1066,"Y",700,3,1,NA,NA,NA,-1.07070072592852,"en",0.4,0.375,8,79,71,88,NA,0,83,12,"EL",275,-0.335544914252062,"EL","Eligible","Hispanic","en","ES"
"1067",1067,1067,"Y",700,3,1,NA,NA,NA,-2.09625651755087,"en",0.175,0.15625,8,78,71,92,NA,0,76,12,"EL",150,-1.12706320981764,"EL","Eligible","Hispanic","en","ES"
"1068",1068,1068,"Y",700,3,0,NA,NA,NA,-1.8627848485315,"en",0.225,0.1875,8,78,75,85,NA,0,85,12,"EO",NA,-1.19449689287126,"EO","Eligible","Hispanic","en","EO"
"1069",1069,1069,"Y",700,3,1,NA,NA,NA,-0.436473651517824,"en",0.525,0.5,8,81,82,89,NA,0,80,12,"EL",334,0.398983944182964,"EL","Eligible","Hispanic","en","ES"
"1070",1070,1070,"Y",700,3,0,NA,NA,NA,-0.642875193318885,"en",0.45,0.46875,8,92,92,98,NA,0,79,12,"EO",NA,0.226016330390013,"EO","Eligible","Hispanic","en","EO"
"1071",1071,1071,"Y",700,3,0,NA,NA,NA,-0.167359788569284,"en",0.575,0.5625,8,78,82,77,NA,0,86,12,"EO",NA,0.467494239082843,"EO","Eligible","Hispanic","en","EO"
"1072",1072,1072,"Y",700,3,0,NA,NA,NA,-1.4655143363769,"en",0.325,0.3125,8,75,63,91,NA,0,81,12,"EO",NA,-0.663490668684222,"EO","Eligible","Hispanic","en","EO"
"1073",1073,1073,"N",600,3,0,NA,NA,NA,-0.0397440157169303,"en",0.6,0.59375,8,91,77,79,NA,1,89,12,"EO",NA,0.494808227910866,"EO","Eligible","Not Hispanic","en","EO"
"1074",1074,1074,"Y",700,3,1,NA,NA,NA,0.764489966942023,"en",0.775,0.785714285714286,8,NA,NA,NA,NA,1,99,12,"EL",150,0.964702930488717,"EL","Eligible","Hispanic","en","ES"
"1075",1075,1075,"Y",700,3,0,NA,1,2,-0.920293131083552,"en",0.425,0.40625,8,79,NA,NA,NA,0,77,12,"EO",NA,0.0154662486415666,"EO","Eligible","Hispanic","en","EO"
"1076",1076,1076,"Y",700,3,1,NA,1,1,-0.148117968003441,"en",0.475,0.5625,8,79,NA,NA,87,0,83,12,"EL",322,0.587037843673017,"EL","Eligible","Hispanic","en","ES"
"1077",1077,1077,"Y",700,3,1,NA,1,1,-1.17319408884995,"en",0.375,0.375,8,83,NA,NA,93,0,83,12,"EL",160,-0.438038277173492,"EL","Eligible","Hispanic","en","ES"
"1078",1078,1078,"Y",700,0,1,NA,1,3,-0.763251163858116,"en",0.45,0.4375,8,85,NA,NA,86,0,81,12,"EL",300,0.038772503834562,"EL","Ineligible","Hispanic","en","ES"
"1079",1079,1079,"Y",700,3,0,NA,1,3,-1.37571209017136,"en",0.1,0.166666666666667,8,93,NA,NA,79,0,76,12,"EO",NA,-0.406518782438131,"EO","Eligible","Hispanic","en","EO"
"1080",1080,1080,"Y",200,3,0,NA,NA,NA,-2.47639888006219,"en",0.125,0.15625,8,77,NA,NA,54,0,80,12,"EO",NA,-1.6409412843614,"EO","Eligible","Hispanic","en","EO"
"1081",1081,1081,"Y",700,3,0,NA,NA,NA,-0.85960365033923,"en",0.45,0.40625,8,70,NA,NA,66,0,81,12,"EO",NA,-0.0575799826465521,"EO","Eligible","Hispanic","en","EO"
"1082",1082,1082,"Y",700,3,1,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,88,NA,NA,100,0,79,12,"EL",289,-0.506820566462462,"EL","Eligible","Hispanic","en","ES"
"1083",1083,1083,"Y",700,3,0,NA,NA,NA,-1.31502661538805,"en",0.35,0.375,8,72,NA,NA,83,0,84,12,"EO",NA,-0.613304731719703,"EO","Eligible","Hispanic","en","EO"
"1084",1084,1084,"Y",700,3,1,NA,NA,NA,-1.72285241996366,"en",0.25,0.1875,8,83,NA,NA,100,0,76,12,"EL",155,-0.753659112230431,"EL","Eligible","Hispanic","en","ES"
"1085",1085,1085,"Y",700,3,1,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,8,81,NA,NA,77,0,83,12,"EL",313,0.433297012226691,"EL","Eligible","Hispanic","en","ES"
"1086",1086,1086,"Y",700,3,0,NA,NA,NA,-1.31502661538805,"en",0.35,0.375,8,81,NA,NA,87,0,82,12,"EO",NA,-0.546436875703482,"EO","Eligible","Hispanic","en","EO"
"1087",1087,1087,"Y",200,3,0,NA,NA,NA,-2.02785306850353,"en",0.2,0.1875,8,54,NA,NA,57,0,88,12,"EO",NA,-1.45986689686762,"EO","Eligible","Hispanic","en","EO"
"1088",1088,1088,"Y",700,3,1,NA,NA,NA,-2.27902649717751,"en",0.15,0.15625,8,64,NA,NA,66,0,80,12,"EL",334,-1.44356890147672,"EL","Eligible","Hispanic","en","ES"
"1089",1089,1089,"Y",700,3,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,75,NA,NA,70,0,85,12,"EO",NA,-0.707424134511123,"EO","Eligible","Hispanic","en","EO"
"1090",1090,1090,"Y",300,3,0,NA,NA,NA,0.552355284071622,"en",0.75,0.75,8,65,NA,NA,77,0,91,12,"EO",NA,1.0200396716832,"EO","Eligible","Hispanic","en","EO"
"1091",1091,1091,"Y",700,3,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,80,NA,NA,82,0,78,12,"EO",NA,-0.473386638454351,"EO","Eligible","Hispanic","en","EO"
"1092",1092,1092,"Y",700,3,1,NA,NA,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,15,85,87,86,NA,0,85,10,"EL",287,0.451421714915975,"EL","Eligible","Hispanic","en","ES"
"1093",1093,1093,"Y",700,3,1,NA,NA,NA,0.246826720822948,"en",0.7,0.7,15,115,120,107,NA,0,81,10,"EL",512,1.04885038851563,"EL","Eligible","Hispanic","en","ES"
"1094",1094,1094,"N",600,3,0,NA,NA,NA,-0.526523392141513,"en",0.375,0.375,15,NA,NA,NA,NA,0,84,10,"EO",NA,0.175198491526834,"EO","Eligible","Not Hispanic","en","EO"
"1095",1095,1095,"N",600,3,0,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,15,69,65,79,NA,0,89,10,"EO",NA,-0.516563295108323,"EO","Eligible","Not Hispanic","en","EO"
"1096",1096,1096,"Y",700,3,1,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,15,78,98,94,NA,0,89,10,"EL",377,-0.516563295108323,"EL","Eligible","Hispanic","en","ES"
"1097",1097,1097,"Y",700,3,1,NA,NA,NA,-1.69054644403119,"en",0.275,0.25,15,72,80,83,NA,0,78,10,"EL",334,-0.788220992314181,"EL","Eligible","Hispanic","en","ES"
"1098",1098,1098,"Y",400,3,1,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,15,92,95,97,NA,0,84,10,"EL",565,0.39986308421858,"EL","Eligible","Hispanic","en","ES"
"1099",1099,1099,"Y",100,3,0,NA,NA,NA,-0.604818207694438,"en",0.475,0.46875,15,75,76,76,NA,0,85,10,"EO",NA,0.0634697479657992,"EO","Eligible","Hispanic","en","EO"
"1100",1100,1100,"Y",700,3,1,NA,NA,NA,-0.685880024673642,"en",0.5,0.4375,15,72,71,62,NA,0,85,10,"EL",273,-0.0175920690134048,"EL","Eligible","Hispanic","en","ES"
"1101",1101,1101,"Y",300,3,1,NA,NA,NA,-0.577207661002333,"en",0.5,0.46875,15,86,95,97,NA,0,76,10,"EL",368,0.391985646730896,"EL","Eligible","Hispanic","en","ES"
"1102",1102,1102,"Y",700,3,1,NA,NA,NA,-2.21670801877204,"en",0.175,0.1875,15,74,71,84,NA,0,82,10,"EL",168,-1.44811827908747,"EL","Eligible","Hispanic","en","ES"
"1103",1103,1103,"Y",700,3,1,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,15,74,84,80,NA,0,78,10,"EL",394,-0.473386638454351,"EL","Eligible","Hispanic","en","ES"
"1104",1104,1104,"Y",700,0,0,NA,NA,NA,-0.449949119415816,"en",0.5,0.5,15,91,111,103,NA,0,86,10,"EO",NA,0.184904908236311,"EO","Ineligible","Hispanic","en","EO"
"1105",1105,1105,"Y",200,3,1,NA,NA,NA,-1.00311284118227,"en",0.4,0.40625,15,71,55,79,NA,0,82,10,"EL",150,-0.234523101497702,"EL","Eligible","Hispanic","en","ES"
"1106",1106,1106,"Y",700,3,0,NA,NA,NA,-1.63136546707591,"en",0.3,0.3125,15,71,82,84,NA,0,88,10,"EO",NA,-1.06337929544,"EO","Eligible","Hispanic","en","EO"
"1107",1107,1107,"N",300,3,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,15,63,63,70,NA,0,90,10,"EO",NA,-0.874593774551674,"EO","Eligible","Not Hispanic","en","EO"
"1108",1108,1108,"Y",700,3,1,NA,NA,NA,-1.84181089535771,"en",0.275,0.3125,15,84,75,92,NA,0,86,10,"EL",334,-1.20695686770558,"EL","Eligible","Hispanic","en","ES"
"1109",1109,1109,"Y",700,3,0,NA,NA,NA,-2.51508023595484,"en",0.2,0.2,15,89,101,92,NA,0,85,10,"EO",NA,-1.8467922802946,"EO","Eligible","Hispanic","en","EO"
"1110",1110,1110,"Y",700,3,1,NA,NA,NA,-1.21043296874106,"en",0.375,0.34375,15,60,63,74,NA,0,90,10,"EL",150,-0.709314653121374,"EL","Eligible","Hispanic","en","ES"
"1111",1111,1111,"Y",700,3,0,NA,NA,NA,0.100430567862464,"en",0.6,0.625,15,80,80,82,NA,0,86,10,"EO",NA,0.735284595514591,"EO","Eligible","Hispanic","en","EO"
"1112",1112,1112,"Y",700,3,0,NA,NA,NA,-1.58573998350476,"en",0.3,0.28125,15,84,95,94,NA,0,79,10,"EO",NA,-0.716848459795862,"EO","Eligible","Hispanic","en","EO"
"1113",1113,1113,"Y",700,3,1,NA,NA,NA,-0.0280061563442619,"en",0.575,0.59375,15,64,65,75,NA,0,90,10,"EL",332,0.473112159275424,"EL","Eligible","Hispanic","en","ES"
"1114",1114,1114,"Y",700,3,0,NA,NA,NA,0.477315454000685,"en",0.675,0.71875,15,73,95,78,NA,0,87,10,"EO",NA,1.0787355536447,"EO","Eligible","Hispanic","en","EO"
"1115",1115,1115,"Y",700,3,0,NA,NA,NA,0.0690998170896675,"en",0.65,0.625,15,75,70,83,NA,0,86,10,"EO",NA,0.703953844741794,"EO","Eligible","Hispanic","en","EO"
"1116",1116,1116,"Y",200,3,0,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,15,92,108,84,NA,0,88,10,"EO",NA,0.26612737218614,"EO","Eligible","Hispanic","en","EO"
"1117",1117,1117,"Y",700,3,0,NA,NA,NA,-2.28027857831889,"en",0.25,0.25,15,71,82,87,NA,0,88,10,"EO",NA,-1.71229240668298,"EO","Eligible","Hispanic","en","EO"
"1118",1118,1118,"Y",700,0,0,NA,NA,NA,-1.12122138764408,"en",0.375,0.40625,15,63,63,66,NA,0,90,10,"EO",NA,-0.620103072024394,"EO","Ineligible","Hispanic","en","EO"
"1119",1119,1119,"Y",700,3,1,NA,NA,NA,0.427839160699871,"en",0.725,0.71875,15,85,85,92,NA,0,79,10,"EL",273,1.29673068440877,"EL","Eligible","Hispanic","en","ES"
"1120",1120,1120,"Y",700,3,1,NA,NA,NA,-0.642875193318885,"en",0.45,0.46875,15,72,71,81,NA,0,85,10,"EL",150,0.0254127623413522,"EL","Eligible","Hispanic","en","ES"
"1121",1121,1121,"Y",700,3,0,NA,NA,NA,-1.58573998350476,"en",0.3,0.28125,15,96,106,97,NA,0,85,10,"EO",NA,-0.917452027844523,"EO","Eligible","Hispanic","en","EO"
"1122",1122,1122,"N",600,3,0,NA,NA,NA,-0.0509669850588511,"en",0.625,0.59375,15,105,65,79,NA,0,88,10,"EO",NA,0.517019186577056,"EO","Eligible","Not Hispanic","en","EO"
"1123",1123,1123,"Y",700,3,1,NA,NA,NA,-2.21670801877204,"en",0.175,0.1875,15,64,65,75,NA,0,88,10,"EL",409,-1.64872184713613,"EL","Eligible","Hispanic","en","ES"
"1124",1124,1124,"Y",700,3,0,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,15,96,103,89,NA,1,98,10,"EO",NA,-0.0682119078949623,"EO","Eligible","Hispanic","en","EO"
"1125",1125,1125,"Y",700,3,1,NA,NA,NA,-1.73316308527948,"en",0.35,0.35,15,49,42,60,NA,1,93,10,"EL",292,-1.33234655368412,"EL","Eligible","Hispanic","en","ES"
"1126",1126,1126,"N",600,3,0,NA,NA,NA,0.100430567862464,"en",0.6,0.625,15,80,71,81,NA,1,95,10,"EO",NA,0.434379243441599,"EO","Eligible","Not Hispanic","en","EO"
"1127",1127,1127,"Y",700,3,0,NA,NA,NA,-1.75496210888411,"en",0.275,0.28125,15,89,94,80,NA,1,95,10,"EO",NA,-1.42101343330498,"EO","Eligible","Hispanic","en","EO"
"1128",1128,1128,"N",600,3,0,NA,NA,NA,0.170196042973608,"en",0.7,0.65625,15,123,119,111,NA,1,93,10,"EO",NA,0.571012574568964,"EO","Eligible","Not Hispanic","en","EO"
"1129",1129,1129,"Y",700,3,0,NA,NA,NA,0.477315454000685,"en",0.675,0.71875,15,86,97,90,NA,1,90,10,"EO",NA,0.978433769620371,"EO","Eligible","Hispanic","en","EO"
"1130",1130,1130,"Y",100,3,0,NA,NA,NA,-0.0280061563442619,"en",0.575,0.59375,15,67,66,70,NA,1,98,10,"EO",NA,0.205640735210543,"EO","Eligible","Hispanic","en","EO"
"1131",1131,1131,"N",600,0,0,NA,NA,NA,0.706159238883065,"en",0.75,0.75,18,112,114,113,NA,1,95,13,"EO",NA,1.0401079144622,"EO","Ineligible","Not Hispanic","en","EO"
"1132",1132,1132,"N",300,3,0,NA,NA,NA,-0.0195474265213547,"en",0.65,0.65,18,85,104,92,NA,1,100,13,"EO",NA,0.14723160901723,"EO","Eligible","Not Hispanic","en","EO"
"1133",1133,1133,"Y",700,3,1,NA,NA,NA,-2.74854016846879,"en",0.275,0.275,18,93,100,86,NA,1,98,13,"EL",367,-2.51489327691398,"EL","Eligible","Hispanic","en","ES"
"1134",1134,1134,"Y",100,3,1,NA,NA,NA,-2.42286882493139,"en",0.15,0.1875,18,61,53,77,NA,0,82,13,"EL",150,-1.65427908524682,"EL","Eligible","Hispanic","en","ES"
"1135",1135,1135,"N",600,3,0,NA,NA,NA,-1.9685112149315,"en",0.375,0.375,18,81,82,89,NA,0,81,13,"EO",NA,-1.16648754723882,"EO","Eligible","Not Hispanic","en","EO"
"1136",1136,1136,"N",600,3,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,18,75,68,84,NA,0,82,13,"EO",NA,-0.607122350486792,"EO","Eligible","Not Hispanic","en","EO"
"1137",1137,1137,"Y",700,3,1,NA,NA,NA,-1.21298275982033,"en",0.425,0.425,18,90,93,99,NA,0,79,13,"EL",265,-0.344091236111432,"EL","Eligible","Hispanic","en","ES"
"1138",1138,1138,"Y",700,3,0,NA,NA,NA,-2.77831075438898,"en",0.25,0.25,18,66,74,76,NA,0,82,13,"EO",NA,-2.00972101470441,"EO","Eligible","Hispanic","en","EO"
