"","X","student_tracking_id","ethnicity","race","frpm","rptglng","fam_income","teachersurvey_el","teachersurvey_proficiency","LetAbility","langinst","wPercentCx","rawPercentCx","clean_school_id","wcj_lwi_ss","wcj_wa_ss","wcj_spelling_ss","wcm_lwi_ss","grade","age_month","school","langflu","ielpac_score","LetAbilitySS","ELStatus","proxy_SES","HispanicStatus","taskInst","MT"
"768",768,768,"N",700,55,0,NA,0,NA,-1.05111553873612,"en",0.25,0.25,6,94,111,97,NA,0,83,38,"EO",NA,-0.485943068268266,"EO","NotReported","Not Hispanic","en","EO"
"769",769,769,"N",700,55,0,NA,0,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,6,98,115,100,NA,0,81,38,"EO",NA,-0.0376618857762162,"EO","NotReported","Not Hispanic","en","EO"
"770",770,770,"Y",999,55,1,NA,1,1,-0.874509077781747,"en",0.291666666666667,0.291666666666667,6,70,64,72,NA,0,84,38,"EL",NA,-0.356609159317512,"EL","NotReported","Hispanic","en","ES"
"771",771,771,"N",600,55,0,NA,0,NA,-1.05111553873612,"en",0.25,0.25,6,89,80,94,NA,0,77,38,"EO",NA,-0.202307756246552,"EO","NotReported","Not Hispanic","en","EO"
"772",772,772,"Y",999,55,0,NA,NA,NA,-2.22898525834243,"en",0.132142857142857,0.129032258064516,6,NA,NA,NA,NA,0,80,38,"EO",NA,-1.52199513186372,"EO","NotReported","Hispanic","en","EO"
"773",773,773,"N",600,55,0,NA,0,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,6,94,90,96,NA,0,81,38,"EO",NA,-0.0376618857762162,"EO","NotReported","Not Hispanic","en","EO"
"774",774,774,"N",700,55,0,NA,0,NA,0.706159238883065,"en",0.75,0.75,6,89,104,102,NA,0,83,38,"EO",NA,1.27133170935092,"EO","NotReported","Not Hispanic","en","EO"
"775",775,775,"",100,2,0,NA,NA,NA,1.14718094579119,"en",0.85,0.875,16,NA,NA,NA,NA,1,97,27,"EO",NA,1.05053768820838,"EO","Eligible",NA,"en","EO"
"776",776,776,"",600,2,0,NA,NA,NA,-0.0397440157169303,"en",0.6,0.59375,16,130,144,110,NA,1,92,27,"EO",NA,0.0999754867183537,"EO","Eligible",NA,"en","EO"
"777",777,777,"",700,2,0,NA,NA,NA,-1.96210616596529,"en",0.25,0.28125,16,92,106,99,NA,1,96,27,"EO",NA,-2.01147687154448,"EO","Eligible",NA,"en","EO"
"778",778,778,"",700,0,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,16,126,126,100,NA,1,85,27,"EO",NA,-0.905084723710744,"EO","Ineligible",NA,"en","EO"
"779",779,779,"",700,0,0,NA,NA,NA,0.286392864642851,"en",0.725,0.6875,16,97,94,81,NA,1,101,27,"EO",NA,0.000659399045564953,"EO","Ineligible",NA,"en","EO"
"780",780,780,"",700,1,0,NA,NA,NA,0.206552098881683,"en",0.65,0.65625,16,95,113,99,NA,1,94,27,"EO",NA,0.251726497309729,"EO","Eligible",NA,"en","EO"
"781",781,781,"N",400,0,0,NA,NA,NA,0.789058908905942,"en",0.825,0.8125,16,74,85,84,NA,1,99,27,"EO",NA,0.597870547315894,"EO","Ineligible","Not Hispanic","en","EO"
"782",782,782,"",100,0,0,NA,NA,NA,0.526130294968352,"en",0.775,0.75,16,NA,NA,NA,NA,1,95,27,"EO",NA,0.524032141392779,"EO","Ineligible",NA,"en","EO"
"783",783,783,"",400,2,0,NA,NA,NA,-0.911449747975776,"en",0.4,0.4375,16,NA,NA,NA,NA,1,92,27,"EO",NA,-0.771730245540492,"EO","Eligible",NA,"en","EO"
"784",784,784,"",700,55,0,NA,NA,NA,0.789058908905942,"en",0.825,0.8125,16,NA,NA,NA,NA,1,98,28,NA,NA,0.645143099319513,"EO","NotReported",NA,"en","EO"
"785",785,785,"",700,55,0,NA,NA,NA,1.05886917649267,"en",0.9,0.875,16,91,63,78,NA,1,98,28,"EO",NA,0.914953366906241,"EO","NotReported",NA,"en","EO"
"786",786,786,"",700,55,0,NA,NA,NA,0.552355284071622,"en",0.75,0.75,16,86,95,86,NA,1,99,28,"EO",NA,0.361166922481574,"EO","NotReported",NA,"en","EO"
"787",787,787,"",700,0,0,NA,NA,NA,0.789058908905942,"en",0.825,0.8125,16,77,101,78,NA,1,89,28,"EO",NA,1.07059606735208,"EO","Ineligible",NA,"en","EO"
"788",788,788,"",700,1,0,NA,NA,NA,0.350844741067637,"en",0.65,0.6875,16,58,63,68,NA,1,97,28,"EO",NA,0.254201483484827,"EO","Eligible",NA,"en","EO"
"789",789,789,"",700,2,1,NA,NA,NA,0.452105923467513,"en",0.7,0.71875,16,95,107,88,NA,1,97,28,"EL",NA,0.355462665884702,"EL","Eligible",NA,"en","ES"
"790",790,790,"",700,0,0,NA,NA,NA,0.975183200982092,"en",0.825,0.84375,16,NA,NA,NA,NA,1,104,28,NA,NA,0.547632079373949,"EO","Ineligible",NA,"en","EO"
"791",791,791,"",700,2,0,NA,NA,NA,-0.0397440157169303,"en",0.6,0.59375,16,NA,NA,NA,NA,1,94,28,NA,NA,0.00543038271111593,"EO","Eligible",NA,"en","EO"
"792",792,792,"",700,1,1,NA,NA,NA,-0.0509669850588511,"en",0.625,0.59375,16,NA,NA,NA,NA,1,102,28,NA,NA,-0.383973002659756,"EL","Eligible",NA,"en","ES"
"793",793,793,"",700,2,0,NA,NA,NA,0.170196042973608,"en",0.7,0.65625,16,84,90,76,NA,1,96,28,"EO",NA,0.120825337394416,"EO","Eligible",NA,"en","EO"
"794",794,794,"",400,55,0,NA,NA,NA,-1.75496210888411,"en",0.275,0.28125,16,NA,NA,NA,NA,1,90,28,NA,NA,-1.52069750244159,"EO","NotReported",NA,"en","EO"
"795",795,795,"Y",700,55,1,NA,NA,NA,0.706159238883065,"en",0.75,0.75,17,86,92,94,NA,0,79,49,"EL",NA,1.46042191736539,"EL","NotReported","Hispanic","en","ES"
"796",796,796,"Y",999,55,1,NA,NA,NA,-0.366081807920853,"en",0.416666666666667,0.416666666666667,17,67,71,81,NA,0,83,49,"EL",NA,0.199090662547001,"EL","NotReported","Hispanic","en","ES"
"797",797,797,"Y",999,55,0,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,17,115,107,91,NA,0,79,49,"EO",NA,-0.29685286025379,"EO","NotReported","Hispanic","en","EO"
"798",798,798,"Y",999,55,0,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,17,83,64,73,NA,0,76,49,"EO",NA,-0.155035204242934,"EO","NotReported","Hispanic","en","EO"
"799",799,799,"N",300,55,0,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,91,82,96,NA,0,79,49,"EO",NA,0.937901007931258,"EO","NotReported","Not Hispanic","en","EO"
"800",800,800,"Y",999,55,1,NA,NA,NA,0.0552934452711644,"es",0.541666666666667,0.541666666666667,17,88,NA,NA,122,1,97,49,"EL",150,-0.0413498123116461,"EL","NotReported","Hispanic","es","ES"
"801",801,801,"Y",999,55,1,NA,NA,NA,1.01561942017272,"es",0.833333333333333,0.833333333333333,17,NA,NA,NA,82,1,99,49,"EL",385,0.824431058582672,"EL","NotReported","Hispanic","es","ES"
"802",802,802,"Y",999,55,1,NA,NA,NA,-0.0772846962889839,"en",0.5,0.5,17,79,NA,NA,105,1,90,49,"EL",262,0.156979910153538,"EL","NotReported","Hispanic","en","ES"
"803",803,803,"Y",999,55,1,NA,NA,NA,-1.21997844620836,"es",0.208333333333333,0.208333333333333,17,73,NA,NA,92,1,97,49,"EL",178,-1.31662170379117,"EL","NotReported","Hispanic","es","ES"
"804",804,804,"Y",999,55,1,NA,NA,NA,0.437914977855591,"es",0.666666666666667,0.666666666666667,17,75,NA,NA,97,1,91,49,"EL",150,0.624907032294494,"EL","NotReported","Hispanic","es","ES"
"805",805,805,"Y",999,55,1,NA,NA,NA,0.310352135375381,"es",0.625,0.625,17,56,NA,NA,105,1,96,49,"EL",150,0.260981429796189,"EL","NotReported","Hispanic","es","ES"
"806",806,806,"Y",999,55,1,NA,NA,NA,-0.216866240744262,"es",0.458333333333333,0.458333333333333,17,88,NA,NA,90,1,95,49,"EL",345,-0.218964394319835,"EL","NotReported","Hispanic","es","ES"
"807",807,807,"Y",999,55,1,NA,NA,NA,1.20032867710781,"es",0.875,0.875,17,NA,NA,NA,NA,1,97,49,"EL",201,1.103685419525,"EL","NotReported","Hispanic","es","ES"
"808",808,808,"Y",999,55,1,NA,NA,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,17,93,NA,NA,100,1,96,49,"EL",150,-0.266236946323454,"EL","NotReported","Hispanic","en","ES"
"809",809,809,"Y",999,55,1,NA,NA,NA,1.01561942017272,"es",0.833333333333333,0.833333333333333,17,75,NA,NA,92,1,100,49,"EL",150,0.777158506579053,"EL","NotReported","Hispanic","es","ES"
"810",810,810,"Y",999,55,1,NA,NA,NA,1.20032867710781,"en",0.875,0.875,17,94,NA,NA,89,1,95,49,"EL",446,1.19823052353224,"EL","NotReported","Hispanic","en","ES"
"811",811,811,"Y",999,55,1,NA,NA,NA,-1.05111553873612,"es",0.25,0.25,17,59,NA,NA,73,1,101,49,"EL",NA,-1.33684900433341,"EL","NotReported","Hispanic","es","ES"
"812",812,812,"Y",999,55,1,NA,NA,NA,1.69560932215827,"en",0.958333333333333,0.958333333333333,17,104,NA,NA,109,1,100,49,"EL",373,1.4571484085646,"EL","NotReported","Hispanic","en","ES"
"813",813,813,"Y",999,55,1,NA,1,2,-0.253891943715731,"es",0.6,0.6,17,89,NA,NA,111,1,93,49,"EL",360,-0.161444993284066,"EL","NotReported","Hispanic","es","ES"
"814",814,814,"Y",999,55,1,NA,1,1,-0.697379460251308,"es",0.333333333333333,0.333333333333333,17,86,NA,NA,108,1,92,49,"EL",150,-0.557659957816024,"EL","NotReported","Hispanic","es","ES"
"815",815,815,"Y",999,55,1,NA,1,1,-0.366081807920853,"es",0.416666666666667,0.416666666666667,17,58,NA,NA,88,1,102,49,"EL",199,-0.699087825521758,"EL","NotReported","Hispanic","es","ES"
"816",816,816,"Y",999,55,1,NA,1,3,1.41974799310251,"en",0.916666666666667,0.916666666666667,17,102,NA,NA,100,1,97,49,"EL",412,1.3231047355197,"EL","NotReported","Hispanic","en","ES"
"817",817,817,"Y",999,55,1,NA,1,1,-1.37571209017136,"es",0.1,0.166666666666667,17,42,NA,NA,91,1,95,49,"EL",150,-1.37781024374693,"EL","NotReported","Hispanic","es","ES"
"818",818,818,"Y",999,55,1,NA,1,3,0.568881591888524,"es",0.708333333333333,0.708333333333333,17,90,NA,NA,82,1,102,49,"EL",298,0.235875574287619,"EL","NotReported","Hispanic","es","ES"
"819",819,819,"Y",999,55,1,NA,1,1,-1.05111553873612,"es",0.25,0.25,17,80,NA,NA,94,1,93,49,"EL",150,-0.958668588304455,"EL","NotReported","Hispanic","es","ES"
"820",820,820,"Y",999,55,1,NA,1,1,0.568881591888524,"en",0.708333333333333,0.708333333333333,17,58,NA,NA,99,1,88,49,"EL",151,0.897691302338284,"EL","NotReported","Hispanic","en","ES"
"821",821,821,"Y",999,55,1,NA,1,1,-0.697379460251308,"es",0.333333333333333,0.333333333333333,17,66,NA,NA,100,1,96,49,"EL",150,-0.7467501658305,"EL","NotReported","Hispanic","es","ES"
"822",822,822,"Y",999,55,1,NA,1,1,1.01561942017272,"es",0.833333333333333,0.833333333333333,17,NA,NA,NA,98,1,89,49,"EL",150,1.29715657861886,"EL","NotReported","Hispanic","es","ES"
"823",823,823,"Y",999,55,1,NA,0,NA,0.310352135375381,"es",0.625,0.625,17,79,NA,NA,83,1,97,49,"EL",258,0.213708877792571,"EL","NotReported","Hispanic","es","ES"
"824",824,824,"Y",999,55,1,NA,1,3,0.706159238883065,"en",0.75,0.75,17,112,NA,NA,103,1,92,49,"EL",150,0.845878741318349,"EL","NotReported","Hispanic","en","ES"
"825",825,825,"Y",999,55,1,NA,1,1,0.437914977855591,"en",0.666666666666667,0.666666666666667,17,86,NA,NA,118,1,92,49,"EL",150,0.577634480290875,"EL","NotReported","Hispanic","en","ES"
"826",826,826,"Y",999,55,1,NA,1,3,1.01561942017272,"en",0.833333333333333,0.833333333333333,17,NA,NA,NA,105,1,101,49,"EL",NA,0.729885954575434,"EL","NotReported","Hispanic","en","ES"
"827",827,827,"Y",999,55,1,NA,1,1,1.01561942017272,"es",0.833333333333333,0.833333333333333,17,97,NA,NA,116,1,93,49,"EL",151,1.10806637060439,"EL","NotReported","Hispanic","es","ES"
"828",828,828,"Y",999,55,1,NA,1,1,-0.526523392141513,"es",0.375,0.375,17,NA,NA,NA,97,1,88,49,"EL",158,-0.197713681691753,"EL","NotReported","Hispanic","es","ES"
"829",829,829,"Y",999,55,1,NA,NA,NA,-1.21997844620836,"en",0.208333333333333,0.208333333333333,17,80,71,81,NA,1,95,49,"EL",219,-1.22207659978393,"EL","NotReported","Hispanic","en","ES"
"830",830,830,"Y",700,55,1,NA,NA,NA,1.69560932215827,"en",0.958333333333333,0.958333333333333,17,79,84,83,NA,1,99,49,"EL",427,1.50442096056822,"EL","NotReported","Hispanic","en","ES"
"831",831,831,"Y",700,55,0,NA,NA,NA,0.706159238883065,"en",0.75,0.75,17,95,95,76,NA,1,99,49,"EO",NA,0.514970877293017,"EO","NotReported","Hispanic","en","EO"
"832",832,832,"Y",999,55,0,NA,NA,NA,-1.21997844620836,"en",0.208333333333333,0.208333333333333,17,59,86,75,NA,1,96,49,"EO",NA,-1.26934915178755,"EO","NotReported","Hispanic","en","EO"
"833",833,833,"Y",999,55,1,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,17,69,66,74,NA,1,98,49,"EL",313,-1.51962789975779,"EL","NotReported","Hispanic","en","ES"
"834",834,834,"Y",999,55,1,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,61,62,60,NA,1,101,49,"EL",NA,-0.102095136148358,"EL","NotReported","Hispanic","en","ES"
"835",835,835,"Y",999,55,1,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,17,51,59,83,NA,1,96,49,"EL",150,-1.10048624431531,"EL","NotReported","Hispanic","en","ES"
"836",836,836,"Y",999,55,0,NA,NA,NA,0.568881591888524,"en",0.708333333333333,0.708333333333333,17,76,90,80,NA,1,100,49,"EO",NA,0.330420678294857,"EO","NotReported","Hispanic","en","EO"
"837",837,837,"Y",700,55,0,NA,NA,NA,-1.21997844620836,"en",0.208333333333333,0.208333333333333,17,62,76,73,NA,1,100,49,"EO",NA,-1.45843935980203,"EO","NotReported","Hispanic","en","EO"
"838",838,838,"Y",999,55,0,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,73,77,79,NA,1,89,49,"EO",NA,0.465175487895069,"EO","NotReported","Hispanic","en","EO"
"839",839,839,"Y",999,55,1,NA,NA,NA,0.437914977855591,"en",0.666666666666667,0.666666666666667,17,57,76,63,NA,1,92,49,"EL",176,0.577634480290875,"EL","NotReported","Hispanic","en","ES"
"840",840,840,"Y",700,55,1,NA,1,2,-0.0772846962889839,"es",0.5,0.5,14,54,NA,NA,83,1,99,62,"EL",NA,-0.268473057879032,"EL","NotReported","Hispanic","es","ES"
"841",841,841,"Y",700,55,1,NA,1,1,-1.05111553873612,"es",0.25,0.25,14,NA,NA,NA,NA,1,89,62,"EL",NA,-0.769578380289979,"EL","NotReported","Hispanic","es","ES"
"842",842,842,"Y",700,55,1,NA,1,1,0.706159238883065,"en",0.75,0.75,14,67,NA,NA,104,1,98,62,"EL",NA,0.562243429296636,"EL","NotReported","Hispanic","en","ES"
"843",843,843,"Y",700,55,1,NA,1,1,0.568881591888524,"es",0.708333333333333,0.708333333333333,14,62,NA,NA,97,1,99,62,"EL",NA,0.377693230298476,"EL","NotReported","Hispanic","es","ES"
"844",844,844,"Y",700,55,1,NA,1,1,-1.05111553873612,"es",0.25,0.25,14,73,NA,NA,64,1,92,62,"EL",NA,-0.911396036300836,"EL","NotReported","Hispanic","es","ES"
"845",845,845,"Y",700,55,1,NA,1,3,0.183638329448928,"en",0.583333333333333,0.583333333333333,14,81,NA,NA,78,1,98,62,"EL",NA,0.0397225198624986,"EL","NotReported","Hispanic","en","ES"
"846",846,846,"Y",700,55,1,NA,1,2,-0.526523392141513,"es",0.375,0.375,14,71,NA,NA,62,1,93,62,"EL",NA,-0.434076441709848,"EL","NotReported","Hispanic","es","ES"
"847",847,847,"Y",700,55,1,NA,1,1,-0.216866240744262,"es",0.458333333333333,0.458333333333333,14,68,NA,NA,52,1,88,62,"EL",NA,0.111943469705498,"EL","NotReported","Hispanic","es","ES"
"848",848,848,"Y",700,55,1,NA,1,2,-0.526523392141513,"en",0.375,0.375,14,80,NA,NA,43,1,89,62,"EL",NA,-0.244986233695372,"EL","NotReported","Hispanic","en","ES"
"849",849,849,"Y",700,55,1,NA,NA,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,14,85,NA,NA,74,1,92,62,"EL",NA,-0.557659957816024,"EL","NotReported","Hispanic","en","ES"
"850",850,850,"Y",700,55,1,NA,NA,NA,0.437914977855591,"en",0.666666666666667,0.666666666666667,14,89,NA,NA,69,1,95,62,"EL",NA,0.435816824280018,"EL","NotReported","Hispanic","en","ES"
"851",851,851,"Y",700,55,1,NA,NA,NA,0.183638329448928,"es",0.583333333333333,0.583333333333333,14,NA,NA,NA,70,1,96,62,"EL",NA,0.134267623869736,"EL","NotReported","Hispanic","es","ES"
"852",852,852,"Y",700,55,1,NA,NA,NA,0.853398925852826,"es",0.791666666666667,0.791666666666667,14,NA,NA,NA,NA,1,95,62,"EL",NA,0.851300772277253,"EL","NotReported","Hispanic","es","ES"
"853",853,853,"Y",700,55,1,NA,NA,NA,0.706159238883065,"en",0.75,0.75,14,NA,NA,NA,NA,1,99,62,"EL",NA,0.514970877293017,"EL","NotReported","Hispanic","en","ES"
"854",854,854,"Y",999,55,1,NA,1,3,-0.299524492150996,"es",0.55,0.53125,7,86,NA,NA,122,1,102,40,NA,514,-0.632530509751901,"EL","NotReported","Hispanic","es","ES"
"855",855,855,"Y",999,55,1,NA,1,1,0.0690998170896675,"es",0.65,0.625,7,NA,NA,NA,NA,1,93,40,NA,188,0.161546767521333,"EL","NotReported","Hispanic","es","ES"
"856",856,856,"Y",999,55,1,NA,1,1,-1.75496210888411,"es",0.275,0.28125,7,84,NA,NA,135,1,92,40,NA,NA,-1.61524260644883,"EL","NotReported","Hispanic","es","ES"
"857",857,857,"Y",999,55,1,NA,1,1,-1.37571209017136,"es",0.1,0.166666666666667,7,87,NA,NA,115,1,93,40,NA,NA,-1.28326513973969,"EL","NotReported","Hispanic","es","ES"
"858",858,858,"Y",999,55,1,NA,1,3,0.857247458552491,"en",0.775,0.8125,7,108,NA,NA,117,1,101,40,NA,NA,0.571513992955205,"EL","NotReported","Hispanic","en","ES"
"859",859,859,"Y",999,55,1,NA,1,3,0.307012014185126,"en",0.7,0.6875,7,NA,NA,NA,NA,1,92,40,NA,NA,0.44673151662041,"EL","NotReported","Hispanic","en","ES"
"860",860,860,"Y",999,55,1,NA,NA,NA,-1.84181089535771,"es",0.275,0.3125,3,NA,NA,NA,96,1,99,6,"EL",150,-2.03299925694776,"EL","NotReported","Hispanic","es","ES"
"861",861,861,"Y",999,55,0,NA,NA,NA,0.653420792083748,"en",0.8,0.78125,3,103,111,86,NA,1,94,6,"EO",NA,0.698595190511794,"EO","NotReported","Hispanic","en","EO"
"862",862,862,"Y",100,55,0,NA,NA,NA,0.552355284071622,"en",0.75,0.75,3,98,109,102,NA,1,89,6,"EO",NA,0.833892442517763,"EO","NotReported","Hispanic","en","EO"
"863",863,863,"Y",999,55,1,NA,1,2,-0.436473651517824,"es",0.525,0.5,3,77,NA,NA,97,0,80,6,"EL",NA,0.270516474960887,"EL","NotReported","Hispanic","es","ES"
"864",864,864,"Y",999,55,1,NA,1,1,-1.85993723418404,"es",0.25,0.25,3,75,NA,NA,118,0,81,6,"EL",NA,-1.20021965970895,"EL","NotReported","Hispanic","es","ES"
"865",865,865,"Y",999,55,1,NA,1,2,-0.763251163858116,"es",0.45,0.4375,3,72,NA,NA,94,0,80,6,"EL",NA,-0.0562610373794052,"EL","NotReported","Hispanic","es","ES"
"866",866,866,"Y",999,55,1,NA,1,3,0.552355284071622,"es",0.75,0.75,3,92,NA,NA,107,0,82,6,"EL",NA,1.16480030654309,"EL","NotReported","Hispanic","es","ES"
"867",867,867,"Y",999,55,1,NA,1,3,0.653420792083748,"es",0.8,0.78125,3,87,NA,NA,104,0,82,6,"EL",NA,1.26586581455522,"EL","NotReported","Hispanic","es","ES"
"868",868,868,"Y",999,55,1,NA,1,1,-1.37571209017136,"es",0.1,0.166666666666667,3,79,NA,NA,100,0,77,6,"EL",NA,-0.526904307681792,"EL","NotReported","Hispanic","es","ES"
"869",869,869,"Y",999,55,1,NA,1,1,1.24093420144233,"es",0.925,0.90625,3,90,NA,NA,118,0,83,6,"EL",NA,1.80610667191018,"EL","NotReported","Hispanic","es","ES"
"870",870,870,"Y",999,55,1,NA,1,1,-1.63136546707591,"es",0.3,0.3125,3,85,NA,NA,89,0,78,6,"EL",NA,-0.829830236589961,"EL","NotReported","Hispanic","es","ES"
"871",871,871,"Y",999,55,1,NA,0,NA,-0.46885406853292,"en",0.475,0.5,3,78,NA,NA,101,0,79,6,"EL",NA,0.28540860994941,"EL","NotReported","Hispanic","en","ES"
"872",872,872,"Y",999,55,1,NA,1,1,0.350844741067637,"es",0.65,0.6875,3,85,NA,NA,114,0,82,6,"EL",NA,0.96328976353911,"EL","NotReported","Hispanic","es","ES"
"873",873,873,"Y",999,55,1,NA,1,1,0.682889073528577,"es",0.775,0.78125,3,77,NA,NA,128,0,84,6,"EL",NA,1.20078899199281,"EL","NotReported","Hispanic","es","ES"
"874",874,874,"Y",999,55,1,NA,1,1,-0.920293131083552,"es",0.425,0.40625,3,73,NA,NA,98,0,82,6,"EL",NA,-0.307848108612079,"EL","NotReported","Hispanic","es","ES"
"875",875,875,"Y",999,55,1,NA,1,1,0.552355284071622,"es",0.75,0.75,3,51,NA,NA,105,0,87,6,"EL",150,0.928437546525001,"EL","NotReported","Hispanic","es","ES"
"876",876,876,"Y",999,55,1,NA,1,1,-0.920293131083552,"en",0.425,0.40625,3,80,NA,NA,100,0,81,6,"EL",NA,-0.26057555660846,"EL","NotReported","Hispanic","en","ES"
"877",877,877,"Y",999,55,1,NA,1,1,-1.75496210888411,"es",0.275,0.28125,3,56,NA,NA,67,0,87,6,"EL",225,-1.37887984643073,"EL","NotReported","Hispanic","es","ES"
"878",878,878,"Y",999,55,1,NA,1,3,-0.920293131083552,"es",0.425,0.40625,3,83,NA,NA,97,0,79,6,"EL",NA,-0.166030452601222,"EL","NotReported","Hispanic","es","ES"
"879",879,879,"Y",700,55,1,NA,1,1,-1.4855057607404,"es",0.325,0.34375,3,72,NA,NA,100,0,87,6,"EL",NA,-1.10942349828702,"EL","NotReported","Hispanic","es","ES"
"880",880,880,"Y",700,55,1,NA,1,1,-1.37571209017136,"en",0.1,0.166666666666667,3,60,NA,NA,65,0,80,6,"EL",NA,-0.668721963692649,"EL","NotReported","Hispanic","en","ES"
"881",881,881,"Y",999,55,0,NA,0,NA,-1.37571209017136,"en",0.1,0.166666666666667,3,69,71,75,NA,0,79,6,"EO",NA,-0.62144941168903,"EO","NotReported","Hispanic","en","EO"
"882",882,882,"Y",999,55,0,NA,0,NA,-1.4655143363769,"en",0.325,0.3125,3,91,76,96,NA,0,80,6,"EO",NA,-0.758524209898189,"EO","NotReported","Hispanic","en","EO"
"883",883,883,"Y",400,55,0,NA,0,NA,0.625049043443043,"en",0.825,0.78125,3,110,122,116,NA,0,79,6,"EO",NA,1.37931172192537,"EO","NotReported","Hispanic","en","EO"
"884",884,884,"Y",999,55,0,NA,0,NA,-1.17319408884995,"en",0.375,0.375,3,82,85,96,NA,0,78,6,"EO",NA,-0.371658858364001,"EO","NotReported","Hispanic","en","EO"
"885",885,885,"Y",999,55,1,NA,1,3,-0.134737835408317,"en",0.625,0.625,3,98,109,100,NA,0,80,6,"EL",NA,0.572252291070394,"EL","NotReported","Hispanic","en","ES"
"886",886,886,"Y",999,55,1,NA,1,2,-1.4655143363769,"en",0.325,0.3125,3,80,87,84,NA,0,88,6,"EL",NA,-1.13670462592714,"EL","NotReported","Hispanic","en","ES"
"887",887,887,"Y",999,55,0,NA,0,NA,-1.85993723418404,"en",0.25,0.25,3,69,72,75,NA,0,87,6,"EO",NA,-1.48385497173066,"EO","NotReported","Hispanic","en","EO"
"888",888,888,"Y",999,55,0,NA,0,NA,-2.02785306850353,"en",0.2,0.1875,3,72,75,78,NA,0,76,6,"EO",NA,-1.13177273401034,"EO","NotReported","Hispanic","en","EO"
"889",889,889,"Y",999,55,0,NA,0,NA,-2.28901058068195,"en",0.2,0.25,3,90,97,102,NA,0,76,6,"EO",NA,-1.39293024618876,"EO","NotReported","Hispanic","en","EO"
"890",890,890,"Y",700,55,0,NA,0,NA,-0.155933223540621,"en",0.525,0.5625,3,107,120,109,NA,0,78,6,"EO",NA,0.645602006945328,"EO","NotReported","Hispanic","en","EO"
"891",891,891,"Y",999,55,1,NA,1,2,-1.32810767070559,"en",0.35,0.34375,3,86,NA,NA,96,1,88,6,"EL",NA,-0.999297960255831,"EL","NotReported","Hispanic","en","ES"
"892",892,892,"Y",999,55,1,NA,NA,NA,-0.216866240744262,"es",0.458333333333333,0.458333333333333,13,98,NA,NA,147,0,89,72,"EL",336,0.0646709177018787,"EL","NotReported","Hispanic","es","ES"
"893",893,893,"Y",999,55,1,NA,NA,NA,-1.37571209017136,"es",0.1,0.166666666666667,13,77,NA,NA,95,0,83,72,"EL",168,-0.810539619703506,"EL","NotReported","Hispanic","es","ES"
"894",894,894,"Y",999,55,1,NA,NA,NA,-1.05111553873612,"es",0.25,0.25,13,68,NA,NA,97,0,89,72,"EL",197,-0.769578380289979,"EL","NotReported","Hispanic","es","ES"
"895",895,895,"Y",999,55,1,NA,NA,NA,-1.21997844620836,"es",0.208333333333333,0.208333333333333,13,77,NA,NA,104,0,84,72,"EL",239,-0.702078527744125,"EL","NotReported","Hispanic","es","ES"
"896",896,896,"Y",999,55,1,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,13,81,NA,NA,113,0,86,72,"EL",381,-0.627760724279123,"EL","NotReported","Hispanic","en","ES"
"897",897,897,"Y",999,55,1,NA,NA,NA,-0.526523392141513,"es",0.375,0.375,13,90,NA,NA,129,0,87,72,"EL",325,-0.150441129688135,"EL","NotReported","Hispanic","es","ES"
"898",898,898,"Y",999,55,1,NA,NA,NA,-1.21997844620836,"es",0.208333333333333,0.208333333333333,13,82,NA,NA,110,0,84,72,"EL",273,-0.702078527744125,"EL","NotReported","Hispanic","es","ES"
"899",899,899,"Y",999,55,1,NA,NA,NA,0.183638329448928,"es",0.583333333333333,0.583333333333333,13,77,NA,NA,92,0,84,72,"EL",377,0.701538247913163,"EL","NotReported","Hispanic","es","ES"
