"","student_tracking_id","LetAbilitySS","LetAbility","ELStatus.x","proxy_SES.x","pseAbilitySS","pseAbility","ELStatus.y","proxy_SES.y","MPabilitySS","MPability.x","ELStatus","proxy_SES","wcj_lwi","wcj_lwi_ss","wcj_spelling","wcj_spelling_ss","wcj_wa","wcj_wa_ss","wcj_srt","wcj_srt_ss","wcm_lwi","wcm_lwi_ss","age_month","grade","ble_ucat","del_ucat","evo_ucat","rvo_ucat","nre_ucat","wre_ucat","srt_ucat","nwr_ucat","lnc","lco","rao","dgs","lsi_ucat","reading_outcome","cELStatus","cProxySES"
"698",698,0.156979910153538,-0.0772846962889839,"EL","NotReported",-0.373390762162061,-0.874509077781747,"EL","NotReported",-0.839317591968445,-0.227791239128129,"EL","NotReported",20,79,NA,NA,NA,NA,NA,NA,36,105,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,"EL","NotReported"
"699",699,-1.31662170379117,-1.21997844620836,"EL","NotReported",-0.952897626645445,-1.21997844620836,"EL","NotReported",-3.66127292746666,-2.73958323695915,"EL","NotReported",20,73,NA,NA,NA,NA,NA,NA,31,92,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,"EL","NotReported"
"700",700,0.624907032294494,0.437914977855591,"EL","NotReported",0.778036522986957,0.310352135375381,"EL","NotReported",0.303604159081572,0.959439560160059,"EL","NotReported",16,75,NA,NA,NA,NA,NA,NA,29,97,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"EL","NotReported"
"701",701,0.260981429796189,0.310352135375381,"EL","NotReported",0.610866882946406,0.310352135375381,"EL","NotReported",NA,NA,NA,NA,11,56,NA,NA,NA,NA,NA,NA,39,105,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"EL","NotReported"
"702",702,-0.218964394319835,-0.216866240744262,"EL","NotReported",-0.192574716562378,-0.526523392141513,"EL","NotReported",-3.2430162261087,-2.40994463207753,"EL","NotReported",29,88,NA,NA,NA,NA,NA,NA,28,90,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,"EL","NotReported"
"703",703,1.103685419525,1.20032867710781,"EL","NotReported",0.835962411451439,0.568881591888524,"EL","NotReported",0.77623898417844,1.69792867468595,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"704",704,-0.266236946323454,-0.216866240744262,"EL","NotReported",0.484153077019953,0.183638329448928,"EL","NotReported",0.72866031525006,1.6060409575194,"EL","NotReported",34,93,NA,NA,NA,NA,NA,NA,36,100,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,"EL","NotReported"
"705",705,0.777158506579053,1.01561942017272,"EL","NotReported",0.872938274421649,0.706159238883065,"EL","NotReported",1.88010774485075,2.93472458007277,"EL","NotReported",24,75,NA,NA,NA,NA,NA,NA,33,92,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"EL","NotReported"
"706",706,1.19823052353224,1.20032867710781,"EL","NotReported",0.517587005028063,0.183638329448928,"EL","NotReported",1.09073658593793,1.9238081799691,"EL","NotReported",34,94,NA,NA,NA,NA,NA,NA,27,89,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,"EL","NotReported"
"707",707,-1.33684900433341,-1.05111553873612,"EL","NotReported",-0.917770431205646,-1.05111553873612,"EL","NotReported",-3.73248039681278,-2.63355451335259,"EL","NotReported",15,59,NA,NA,NA,NA,NA,NA,22,73,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"EL","NotReported"
"708",708,1.4571484085646,1.69560932215827,"EL","NotReported",1.02017796139141,0.853398925852826,"EL","NotReported",-0.191952638388155,0.862664196833867,"EL","NotReported",46,104,NA,NA,NA,NA,NA,NA,45,109,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,"EL","NotReported"
"709",709,-0.161444993284066,-0.253891943715731,"EL","NotReported",-1.00865566775541,-1.40947219935077,"EL","NotReported",1.72890927583345,2.47336277338828,"EL","NotReported",28,89,NA,NA,NA,NA,NA,NA,40,111,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,"EL","NotReported"
"710",710,-0.557659957816024,-0.697379460251308,"EL","NotReported",-0.440258618178281,-0.874509077781747,"EL","NotReported",-3.27770539071875,-2.57756094140209,"EL","NotReported",24,86,NA,NA,NA,NA,NA,NA,37,108,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"EL","NotReported"
"711",711,-0.699087825521758,-0.366081807920853,"EL","NotReported",0.410263314897745,0.310352135375381,"EL","NotReported",-0.497211675466068,0.646023256232296,"EL","NotReported",15,58,NA,NA,NA,NA,NA,NA,32,88,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"EL","NotReported"
"712",712,1.3231047355197,1.41974799310251,"EL","NotReported",1.12047974541574,0.853398925852826,"EL","NotReported",0.5020581610621,1.42374785156961,"EL","NotReported",42,102,NA,NA,NA,NA,NA,NA,37,100,101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,"EL","NotReported"
"713",713,-1.37781024374693,-1.37571209017136,"EL","NotReported",-0.192574716562378,-0.526523392141513,"EL","NotReported",NA,NA,NA,NA,6,42,NA,NA,NA,NA,NA,NA,30,91,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"EL","NotReported"
"714",714,0.235875574287619,0.568881591888524,"EL","NotReported",-0.266170628398489,-0.366081807920853,"EL","NotReported",1.64171686338537,2.78495179508373,"EL","NotReported",37,90,NA,NA,NA,NA,NA,NA,28,82,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,"EL","NotReported"
"715",715,-0.958668588304455,-1.05111553873612,"EL","NotReported",NA,NA,NA,NA,-1.68159124363437,-0.937137746079546,"EL","NotReported",21,80,NA,NA,NA,NA,NA,NA,29,94,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"EL","NotReported"
"716",716,0.897691302338284,0.568881591888524,"EL","NotReported",0.490701475346923,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,8,58,NA,NA,NA,NA,NA,NA,29,99,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"EL","NotReported"
"717",717,-0.7467501658305,-0.697379460251308,"EL","NotReported",0.223230051282041,-0.0772846962889839,"EL","NotReported",0.85591225940596,1.7332929016753,"EL","NotReported",15,66,NA,NA,NA,NA,NA,NA,36,100,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"EL","NotReported"
"718",718,1.29715657861886,1.01561942017272,"EL","NotReported",0.972467221483388,0.437914977855591,"EL","NotReported",1.29900427317519,1.86622157777734,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,31,98,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"719",719,0.213708877792571,0.310352135375381,"EL","NotReported",0.189796123273931,-0.0772846962889839,"EL","NotReported",0.80629963994509,1.7279893304526,"EL","NotReported",24,79,NA,NA,NA,NA,NA,NA,25,83,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,"EL","NotReported"
"720",720,0.845878741318349,0.706159238883065,"EL","NotReported",0.872165437459057,0.437914977855591,"EL","NotReported",1.30901121463906,2.00915566395572,"EL","NotReported",46,112,NA,NA,NA,NA,NA,NA,36,103,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,"EL","NotReported"
"721",721,0.577634480290875,0.437914977855591,"EL","NotReported",0.48954390487463,0.0552934452711644,"EL","NotReported",1.70404564799545,2.40419009731211,"EL","NotReported",24,86,NA,NA,NA,NA,NA,NA,44,118,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"EL","NotReported"
"722",722,0.729885954575434,1.01561942017272,"EL","NotReported",0.839504346413539,0.706159238883065,"EL","NotReported",0.931787903740047,2.03071378720024,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,43,105,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"723",723,1.10806637060439,1.01561942017272,"EL","NotReported",0.838731509450947,0.437914977855591,"EL","NotReported",NA,NA,NA,NA,34,97,NA,NA,NA,NA,NA,NA,44,116,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,"EL","NotReported"
"724",724,-0.197713681691753,-0.526523392141513,"EL","NotReported",-0.129393288615401,-0.697379460251308,"EL","NotReported",1.82972573127016,2.35263398763414,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,29,97,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"725",725,-1.22207659978393,-1.21997844620836,"EL","NotReported",0.117082434834873,-0.216866240744262,"EL","NotReported",-0.259278808177916,0.573792785853253,"EL","NotReported",23,80,11,81,6,71,NA,NA,NA,NA,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"EL","NotReported"
"726",726,1.50442096056822,1.69560932215827,"EL","NotReported",0.90637220242976,0.706159238883065,"EL","NotReported",-0.289206988977322,0.72110079800653,"EL","NotReported",26,79,13,83,9,84,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,"EL","NotReported"
"727",727,0.514970877293017,0.706159238883065,"EO","NotReported",-0.497166496704614,-0.697379460251308,"EO","NotReported",0.0365120161633583,1.04681980314721,"EO","NotReported",41,95,12,76,14,95,NA,NA,NA,NA,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"EO","NotReported"
"728",728,-1.26934915178755,-1.21997844620836,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,13,59,10,75,9,86,NA,NA,NA,NA,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"EO","NotReported"
"729",729,-1.51962789975779,-1.37571209017136,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,18,69,10,74,6,66,NA,NA,NA,NA,101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,"EL","NotReported"
"730",730,-0.102095136148358,0.183638329448928,"EL","NotReported",-0.0835211332137879,-0.216866240744262,"EL","NotReported",1.83151665037713,2.93044253383732,"EL","NotReported",16,61,7,60,6,62,NA,NA,NA,NA,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"EL","NotReported"
"731",731,-1.10048624431531,-1.05111553873612,"EL","NotReported",0.35580819284219,0.0552934452711644,"EL","NotReported",NA,NA,NA,NA,9,51,12,83,5,59,NA,NA,NA,NA,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,"EL","NotReported"
"732",732,0.330420678294857,0.568881591888524,"EO","NotReported",1.58652702864109,1.41974799310251,"EO","NotReported",NA,NA,NA,NA,26,76,13,80,12,90,NA,NA,NA,NA,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,"EO","NotReported"
"733",733,-1.45843935980203,-1.21997844620836,"EO","NotReported",0.350417364987512,0.183638329448928,"EO","NotReported",NA,NA,NA,NA,17,62,11,73,8,76,NA,NA,NA,NA,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"EO","NotReported"
"734",734,0.465175487895069,0.183638329448928,"EO","NotReported",0.718190573076725,0.183638329448928,"EO","NotReported",1.18754903787759,1.75476634247974,"EO","NotReported",15,73,9,79,6,77,NA,NA,NA,NA,94,1,NA,-0.1566,0.0639,NA,-1.3408,-1.8554,-2.7943,0.5605,NA,NA,26,6,NA,73,"EO","NotReported"
"735",735,0.577634480290875,0.437914977855591,"EL","NotReported",0.617888789052394,0.183638329448928,"EL","NotReported",NA,NA,NA,NA,9,57,5,63,6,76,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"EL","NotReported"
"736",736,-0.268473057879032,-0.0772846962889839,"EL","NotReported",-0.326310428594818,-0.526523392141513,"EL","NotReported",NA,NA,NA,NA,14,54,NA,NA,NA,NA,NA,NA,29,83,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,"EL","NotReported"
"737",737,-0.769578380289979,-1.05111553873612,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"738",738,0.562243429296636,0.706159238883065,"EL","NotReported",0.0167806508105427,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,19,67,NA,NA,NA,NA,NA,NA,42,104,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"EL","NotReported"
"739",739,0.377693230298476,0.568881591888524,"EL","NotReported",-0.0442479464547255,-0.24446091000142,"EL","NotReported",NA,NA,NA,NA,17,62,NA,NA,NA,NA,NA,NA,38,97,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"EL","NotReported"
"740",740,-0.911396036300836,-1.05111553873612,"EL","NotReported",-0.440258618178281,-0.874509077781747,"EL","NotReported",NA,NA,NA,NA,18,73,NA,NA,NA,NA,NA,NA,13,64,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,"EL","NotReported"
"741",741,0.0397225198624986,0.183638329448928,"EL","NotReported",0.543999026930186,0.310352135375381,"EL","NotReported",NA,NA,NA,NA,29,81,NA,NA,NA,NA,NA,NA,25,78,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,"EL","NotReported"
"742",742,-0.434076441709848,-0.526523392141513,"EL","NotReported",-0.296562928655952,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,18,71,NA,NA,NA,NA,NA,NA,13,62,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"EL","NotReported"
"743",743,0.111943469705498,-0.216866240744262,"EL","NotReported",-0.129393288615401,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,13,68,NA,NA,NA,NA,NA,NA,7,52,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"EL","NotReported"
"744",744,-0.244986233695372,-0.526523392141513,"EL","NotReported",0.168470435706943,-0.366081807920853,"EL","NotReported",NA,NA,NA,NA,20,80,NA,NA,NA,NA,NA,NA,5,43,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"EL","NotReported"
"745",745,-0.557659957816024,-0.697379460251308,"EL","NotReported",0.356965763314482,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,27,85,NA,NA,NA,NA,NA,NA,18,74,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,"EL","NotReported"
"746",746,0.435816824280018,0.437914977855591,"EL","NotReported",1.34956809575185,1.01561942017272,"EL","NotReported",NA,NA,NA,NA,34,89,NA,NA,NA,NA,NA,NA,18,69,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,"EL","NotReported"
"747",747,0.134267623869736,0.183638329448928,"EL","NotReported",-0.750600791165095,-1.05111553873612,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,70,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"748",748,0.851300772277253,0.853398925852826,"EL","NotReported",-0.363430784672173,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"749",749,0.514970877293017,0.706159238883065,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"750",750,-0.632530509751901,-0.299524492150996,"EL","NotReported",0.154442836562518,0.054531657040154,"EL","NotReported",-3.07797791339469,-1.93474298169633,"EL","NotReported",34,86,NA,NA,NA,NA,NA,NA,56,122,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"EL","NotReported"
"751",751,0.161546767521333,0.0690998170896675,"EL","NotReported",-0.720275638125384,-1.12109216972074,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"752",752,-1.61524260644883,-1.75496210888411,"EL","NotReported",-1.59360260890006,-2.02785306850353,"EL","NotReported",-0.377686902200534,0.322457547116123,"EL","NotReported",23,84,NA,NA,NA,NA,NA,NA,58,135,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,"EL","NotReported"
"753",753,-1.28326513973969,-1.37571209017136,"EL","NotReported",NA,NA,NA,NA,-3.57624198996316,-2.83178849240833,"EL","NotReported",26,87,NA,NA,NA,NA,NA,NA,43,115,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,"EL","NotReported"
"754",754,0.571513992955205,0.857247458552491,"EL","NotReported",0.712925601373864,0.57958049384339,"EL","NotReported",0.231933646879837,1.33085953034003,"EL","NotReported",49,108,NA,NA,NA,NA,NA,NA,51,117,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,"EL","NotReported"
"755",755,0.44673151662041,0.307012014185126,"EL","NotReported",0.406244303259204,-0.0280061563442619,"EL","NotReported",3.34000612955432,4.04015057887098,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"756",756,-2.03299925694776,-1.84181089535771,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,96,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
"757",757,0.698595190511794,0.653420792083748,"EO","NotReported",0.200022815017961,-0.167359788569284,"EO","NotReported",-0.851163464968413,-0.0624009191754145,"EO","NotReported",42,103,13,86,18,111,NA,NA,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"EO","NotReported"
"758",758,0.833892442517763,0.552355284071622,"EO","NotReported",0.863037937236451,0.328485693608654,"EO","NotReported",3.0222656758486,3.58948298045075,"EO","NotReported",33,98,16,102,15,109,NA,NA,NA,NA,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,"EO","NotReported"
"759",759,0.270516474960887,-0.436473651517824,"EL","NotReported",-0.285763791943292,-1.12122138764408,"EL","NotReported",0.0494900437474023,0.217925914206012,"EL","NotReported",10,77,NA,NA,NA,NA,NA,NA,19,97,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,"EL","NotReported"
"760",760,-1.20021965970895,-1.85993723418404,"EL","NotReported",-0.711116598186912,-1.51314026587959,"EL","NotReported",NA,NA,NA,NA,10,75,NA,NA,NA,NA,NA,NA,36,118,81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,"EL","NotReported"
"761",761,-0.0562610373794052,-0.763251163858116,"EL","NotReported",-1.11442809554056,-1.94988569124135,"EL","NotReported",-0.275179713772727,-0.106743843314117,"EL","NotReported",8,72,NA,NA,NA,NA,NA,NA,17,94,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,"EL","NotReported"
"762",762,1.16480030654309,0.552355284071622,"EL","NotReported",0.975141838566251,0.206552098881683,"EL","NotReported",1.86782318401938,2.12487715095433,"EL","NotReported",19,92,NA,NA,NA,NA,NA,NA,28,107,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,"EL","NotReported"
"763",763,1.26586581455522,0.653420792083748,"EL","NotReported",1.22069566315208,0.452105923467513,"EL","NotReported",-1.81180544822162,-1.55475148128667,"EL","NotReported",16,87,NA,NA,NA,NA,NA,NA,26,104,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,"EL","NotReported"
"764",764,-0.526904307681792,-1.37571209017136,"EL","NotReported",NA,NA,NA,NA,-3.00091786083248,-2.96540913508838,"EL","NotReported",9,79,NA,NA,NA,NA,NA,NA,18,100,77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"EL","NotReported"
"765",765,1.80610667191018,1.24093420144233,"EL","NotReported",1.3602048551195,0.625049043443043,"EL","NotReported",NA,NA,NA,NA,19,90,NA,NA,NA,NA,NA,NA,37,118,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,"EL","NotReported"
"766",766,-0.829830236589961,-1.63136546707591,"EL","NotReported",-0.683414531787751,-1.58573998350476,"EL","NotReported",1.35429361971968,1.43411139370195,"EL","NotReported",12,85,NA,NA,NA,NA,NA,NA,13,89,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,"EL","NotReported"
"767",767,0.28540860994941,-0.46885406853292,"EL","NotReported",-0.125555249268326,-0.994446772977224,"EL","NotReported",-0.844718495284049,-0.72059167306361,"EL","NotReported",10,78,NA,NA,NA,NA,NA,NA,21,101,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,"EL","NotReported"
"768",768,0.96328976353911,0.350844741067637,"EL","NotReported",1.1730713293723,0.404481589687733,"EL","NotReported",1.6398350925913,1.89688905952625,"EL","NotReported",15,85,NA,NA,NA,NA,NA,NA,33,114,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,"EL","NotReported"
"769",769,1.20078899199281,0.682889073528577,"EL","NotReported",0.90827398255003,0.206552098881683,"EL","NotReported",0.600350433750075,0.946022497161367,"EL","NotReported",13,77,NA,NA,NA,NA,NA,NA,46,128,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,"EL","NotReported"
"770",770,-0.307848108612079,-0.920293131083552,"EL","NotReported",0.869020307547032,0.100430567862464,"EL","NotReported",-1.00393937577056,-0.746885408835608,"EL","NotReported",10,73,NA,NA,NA,NA,NA,NA,22,98,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,"EL","NotReported"
"771",771,0.928437546525001,0.552355284071622,"EL","NotReported",0.573413943299755,-0.0280061563442619,"EL","NotReported",-1.95389014989121,-1.47529094176541,"EL","NotReported",4,51,NA,NA,NA,NA,NA,NA,32,105,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"EL","NotReported"
"772",772,-0.26057555660846,-0.920293131083552,"EL","NotReported",-0.371170421157272,-1.17319408884995,"EL","NotReported",0.491837847708603,0.704582766405383,"EL","NotReported",12,80,NA,NA,NA,NA,NA,NA,22,100,81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"EL","NotReported"
"773",773,-1.37887984643073,-1.75496210888411,"EL","NotReported",-0.774291990527343,-1.37571209017136,"EL","NotReported",3.61342417582092,4.09202338394672,"EL","NotReported",6,56,NA,NA,NA,NA,NA,NA,11,67,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"EL","NotReported"
"774",774,-0.166030452601222,-0.920293131083552,"EL","NotReported",0.569367031557902,-0.299524492150996,"EL","NotReported",1.06413822589741,1.18826504811785,"EL","NotReported",12,83,NA,NA,NA,NA,NA,NA,18,97,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,"EL","NotReported"
"775",775,-1.10942349828702,-1.4855057607404,"EL","NotReported",1.00590168933175,0.404481589687733,"EL","NotReported",0.898767673845456,1.37736688197126,"EL","NotReported",13,72,NA,NA,NA,NA,NA,NA,29,100,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"EL","NotReported"
"776",776,-0.668721963692649,-1.37571209017136,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,3,60,NA,NA,NA,NA,NA,NA,6,65,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,"EL","NotReported"
"777",777,-0.62144941168903,-1.37571209017136,"EO","NotReported",-0.993893324822602,-1.8627848485315,"EO","NotReported",NA,NA,NA,NA,6,69,4,75,3,71,NA,NA,NA,NA,79,0,-3,-3,NA,NA,NA,NA,-3,-1.6709,5,NA,20,3,NA,69,"EO","NotReported"
"778",778,-0.758524209898189,-1.4655143363769,"EO","NotReported",-0.485010789235442,-1.32046838493623,"EO","NotReported",NA,NA,NA,NA,16,91,10,96,4,76,NA,NA,NA,NA,80,0,-0.9995,-0.576,NA,NA,NA,NA,NA,-0.888,19,NA,NA,3,NA,91,"EO","NotReported"
"779",779,1.37931172192537,0.625049043443043,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,30,110,16,116,16,122,NA,NA,NA,NA,79,0,2.8683,0.2363,NA,NA,NA,NA,2.2923,0.7672,28,NA,37,9,NA,110,"EO","NotReported"
"780",780,-0.371658858364001,-1.17319408884995,"EO","NotReported",-1.04756023952434,-1.94988569124135,"EO","NotReported",NA,NA,NA,NA,11,82,9,96,5,85,NA,NA,NA,NA,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,"EO","NotReported"
"781",781,0.572252291070394,-0.134737835408317,"EL","NotReported",-0.470837797230082,-1.30629539293087,"EL","NotReported",2.51658215845566,2.68501802891427,"EL","NotReported",21,98,11,100,10,109,NA,NA,NA,NA,80,0,0.9258,-0.9551,NA,NA,NA,NA,2.2107,-0.888,42,NA,34,6,NA,98,"EL","NotReported"
"782",782,-1.13670462592714,-1.4655143363769,"EL","NotReported",-1.3122709450281,-1.88025711666401,"EL","NotReported",0.0855423066935042,0.608450563057479,"EL","NotReported",18,80,10,84,7,87,NA,NA,NA,NA,88,0,-0.9995,-3,NA,NA,NA,NA,1.8089,3,20,NA,26,3,NA,80,"EL","NotReported"
"783",783,-1.48385497173066,-1.85993723418404,"EO","NotReported",-1.25851713454002,-1.85993723418404,"EO","NotReported",-0.240935245169177,0.237663962956627,"EO","NotReported",12,69,7,75,5,72,NA,NA,NA,NA,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,"EO","NotReported"
"784",784,-1.13177273401034,-2.02785306850353,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,6,72,4,78,3,75,NA,NA,NA,NA,76,0,-3,NA,NA,NA,NA,NA,NA,-2.383,NA,NA,0,5,NA,72,"EO","NotReported"
